中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,1 Mbps,196 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,2 Mbps,324 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,769 Mbps,98508 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,234 Mbps,30003 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,72 ms,374 Mbps,47923 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,352 Mbps,45056 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,377 Mbps,48332 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,376 Mbps,48230 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,397 Mbps,50892 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,72 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,276 Mbps,35430 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,86 ms,12 Mbps,1551 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,282 Mbps,36147 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,264 Mbps,33894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,43 Mbps,5541 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,44 Mbps,5703 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,44 Mbps,5654 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,42 Mbps,5455 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,33 Mbps,4256 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,172 ms,100 Mbps,12902 kB/s
64.110.101.125,443,64.110.101.125,JP,Hong Kong,中转,173 ms,102 Mbps,13107 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,33 Mbps,4306 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,225 ms,10 Mbps,1370 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,37 Mbps,4845 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,254 ms,60 Mbps,7802 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,274 ms,39 Mbps,5072 kB/s
168.138.165.174,443,168.138.165.174,SG,Frankfurt,中转,259 ms,30 Mbps,3897 kB/s
