中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,857 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,747 Mbps,95641 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,316 Mbps,40550 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,308 Mbps,39526 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,443 Mbps,56729 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,379 Mbps,48537 kB/s
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,72 ms,378 Mbps,48435 kB/s
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,68 ms,392 Mbps,50176 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,296 Mbps,37888 kB/s
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,71 ms,324 Mbps,41574 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,443 Mbps,56729 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,74 ms,316 Mbps,40550 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,260 Mbps,33280 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,318 Mbps,40755 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,49 Mbps,6363 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,45 Mbps,5871 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,130 Mbps,16691 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,112 Mbps,14438 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,40 Mbps,5227 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,33 Mbps,4239 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,32 Mbps,4187 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,255 ms,56 Mbps,7224 kB/s
152.70.53.38,443,2606:f240:f00:46c4:0:a1e8:bba7:2990,US,Frankfurt,隧道,90 ms,88 Mbps,11264 kB/s
