中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,835 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,787 Mbps,100761 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,349 Mbps,44748 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,305 Mbps,39116 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,490 Mbps,62771 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,74 ms,348 Mbps,44544 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,68 ms,356 Mbps,45670 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,483 Mbps,61849 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,504 Mbps,64512 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,224 Mbps,28672 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,356 Mbps,45670 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,63 ms,328 Mbps,42086 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,320 Mbps,41062 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,72 ms,268 Mbps,34406 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,253 Mbps,32460 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,262 Mbps,33587 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,41 Mbps,5295 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,48 Mbps,6168 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,148 Mbps,18944 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,42 Mbps,5458 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,39 Mbps,5082 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,34 Mbps,4374 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,27 Mbps,3490 kB/s
64.110.101.125,443,64.110.101.125,JP,Los Angeles,中转,180 ms,104 Mbps,13312 kB/s
