中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,559 Mbps,71577 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,501 Mbps,64204 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,51 ms,472 Mbps,60518 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,377 Mbps,48332 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,59 ms,349 Mbps,44748 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,944 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,51 ms,372 Mbps,47616 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,508 Mbps,65024 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,54 Mbps,6950 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,238 Mbps,30515 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,406 Mbps,52019 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,190 Mbps,24371 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:88e5:130b:9c40,US,Frankfurt,隧道,112 ms,180 Mbps,23040 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,178 Mbps,22835 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,45 Mbps,5873 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,136 ms,45 Mbps,5779 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,44 Mbps,5659 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,120 ms,46 Mbps,5931 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,154 Mbps,19763 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,43 Mbps,5624 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,40 Mbps,5232 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,37 Mbps,4850 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,41 Mbps,5316 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,199 ms,0 Mbps,6 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,199 ms,35 Mbps,4513 kB/s
8.219.203.101,443,47.236.1.53,SG,Singapore,隧道,208 ms,71 Mbps,9161 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,223 ms,18 Mbps,2348 kB/s
