中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.236.144,443,192.9.236.144,US,San Jose,中转,20 ms,160 Mbps,20480 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,348 Mbps,44646 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,41 ms,612 Mbps,78438 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1456 Mbps,186368 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1112 Mbps,142336 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,872 Mbps,111616 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1248 Mbps,159744 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,646 Mbps,82739 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,40 ms,591 Mbps,75673 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,38 ms,618 Mbps,79155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,6 Mbps,806 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,370 Mbps,47411 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,37 Mbps,4836 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,40 Mbps,5150 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,124 ms,42 Mbps,5394 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,113 ms,42 Mbps,5463 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,205 Mbps,26316 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,131 Mbps,16793 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,155 Mbps,19865 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,48 Mbps,6264 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,185 Mbps,23756 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,49 Mbps,6314 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,31 Mbps,4048 kB/s
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,191 ms,64 Mbps,8258 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,43 Mbps,5511 kB/s
