中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,968 Mbps,123904 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,26 ms,944 Mbps,120832 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,35 ms,707 Mbps,90521 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,840 Mbps,107520 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,660 Mbps,84480 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,628 Mbps,80384 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,536 Mbps,68608 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,44 ms,629 Mbps,80588 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,36 ms,693 Mbps,88780 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,5 Mbps,703 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,43 Mbps,5530 kB/s
144.21.35.132,443,2606:f240:f00:2be4:0:bf45:a60f:3c82,US,Frankfurt,隧道,137 ms,132 Mbps,16896 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,148 Mbps,18944 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,124 ms,41 Mbps,5306 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,137 ms,39 Mbps,5111 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,131 ms,170 Mbps,21811 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,165 Mbps,21196 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,41 Mbps,5311 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,206 Mbps,26419 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,168 Mbps,21606 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,135 ms,50 Mbps,6484 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,37 Mbps,4737 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,41 Mbps,5366 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,205 ms,78 Mbps,10035 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,41 Mbps,5367 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,166 ms,39 Mbps,5009 kB/s
