中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,602 Mbps,77107 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,47 ms,456 Mbps,58368 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,491 Mbps,62873 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,52 ms,472 Mbps,60518 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,51 ms,553 Mbps,70860 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,38 ms,3 Mbps,405 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,49 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,385 Mbps,49356 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,184 Mbps,23654 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,183 Mbps,23449 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,126 ms,46 Mbps,5926 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,42 Mbps,5470 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,162 Mbps,20787 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,45 Mbps,5776 kB/s
141.144.201.185,443,163.123.193.10,DE,Frankfurt,隧道,127 ms,205 Mbps,26316 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,139 ms,44 Mbps,5683 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,42 Mbps,5492 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,122 ms,43 Mbps,5523 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,178 ms,38 Mbps,4952 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,193 ms,11 Mbps,1416 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,37 Mbps,4862 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,180 ms,38 Mbps,4865 kB/s
