中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2368 Mbps,303104 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,34 ms,968 Mbps,123904 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,668 Mbps,85606 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,20 ms,468 Mbps,59904 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,24 ms,1000 Mbps,128000 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,26 ms,936 Mbps,119808 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,89 ms,3 Mbps,455 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,368 Mbps,47104 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,46 Mbps,5921 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,209 Mbps,26828 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,48 Mbps,6228 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,46 Mbps,5939 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,125 ms,47 Mbps,6096 kB/s
193.123.164.128,443,152.70.104.125,JP,Tokyo,隧道,105 ms,194 Mbps,24883 kB/s
130.162.145.204,443,161.118.130.45,KR,Seoul,隧道,135 ms,144 Mbps,18432 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,43 Mbps,5531 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,161 Mbps,20684 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,185 ms,122 Mbps,15667 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,151 ms,42 Mbps,5387 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,181 ms,5 Mbps,716 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,123 Mbps,15769 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,32 Mbps,4162 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,39 Mbps,5117 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,42 Mbps,5428 kB/s
