中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,64 Mbps,8244 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,700 Mbps,89702 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,68 ms,400 Mbps,51200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,252 Mbps,32256 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,388 Mbps,49664 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,366 Mbps,46899 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,370 Mbps,47411 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,70 ms,365 Mbps,46796 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,279 Mbps,35737 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6149 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,272 Mbps,34816 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5785 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,43 Mbps,5533 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,45 Mbps,5810 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,112 Mbps,14336 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,34 Mbps,4409 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,166 ms,120 Mbps,15462 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,14 Mbps,1915 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,42 Mbps,5408 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,224 ms,35 Mbps,4500 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,36 Mbps,4676 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,55 Mbps,7132 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,243 ms,3 Mbps,398 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,32 Mbps,4203 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,228 ms,0 Mbps,2 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,199 ms,85 Mbps,10956 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,227 ms,0 Mbps,21 kB/s
