中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,42 ms,602 Mbps,77107 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,536 Mbps,68608 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,322 Mbps,41267 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,1072 Mbps,137216 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,584 Mbps,74752 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,45 ms,606 Mbps,77619 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,872 Mbps,111616 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,1096 Mbps,140288 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1320 Mbps,168960 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,60 ms,46 Mbps,5923 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,392 Mbps,50278 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,184 Mbps,23552 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,3 Mbps,432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,50 Mbps,6466 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,176 Mbps,22528 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,128 Mbps,16384 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,47 Mbps,6069 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,123 ms,226 Mbps,28979 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,146 ms,38 Mbps,4907 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,142 Mbps,18227 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,46 Mbps,5962 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,43 Mbps,5523 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,169 ms,44 Mbps,5725 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,160 ms,43 Mbps,5551 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,181 ms,92 Mbps,11776 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,166 ms,0 Mbps,21 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,42 Mbps,5407 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,216 ms,41 Mbps,5367 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,40 Mbps,5178 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,151 ms,43 Mbps,5584 kB/s
