中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,54 Mbps,6929 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,4 Mbps,520 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,337 Mbps,43212 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,780 Mbps,99840 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,68 ms,369 Mbps,47308 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,73 ms,373 Mbps,47820 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,59 ms,472 Mbps,60416 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,72 ms,345 Mbps,44236 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,348 Mbps,44646 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,236 Mbps,30310 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,276 Mbps,35328 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,210 Mbps,26931 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,258 Mbps,33075 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,72 ms,336 Mbps,43110 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,47 Mbps,6093 kB/s
140.238.173.181,443,140.238.173.181,CH,Zurich,中转,110 ms,177 Mbps,22732 kB/s
152.70.56.11,443,2606:f240:f00:6acf:0:13fa:d5e1:5e71,US,Frankfurt,隧道,90 ms,136 Mbps,17510 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,43 Mbps,5615 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,133 Mbps,17100 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,165 ms,116 Mbps,14848 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,47 Mbps,6047 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,44 Mbps,5737 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,46 Mbps,5888 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,37 Mbps,4828 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,39 Mbps,5026 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,39 Mbps,5057 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,223 ms,0 Mbps,125 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,31 Mbps,4062 kB/s
