中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,7 Mbps,988 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,635 Mbps,81305 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,68 ms,289 Mbps,37068 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,379 Mbps,48537 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,70 ms,325 Mbps,41676 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,308 Mbps,39424 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,69 ms,304 Mbps,38912 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,224 Mbps,28774 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,225 Mbps,28876 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,45 Mbps,5815 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,268 Mbps,34304 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,44 Mbps,5739 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,117 Mbps,15052 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,167 ms,38 Mbps,4890 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,46 Mbps,5998 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,35 Mbps,4601 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,44 Mbps,5634 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,219 ms,12 Mbps,1559 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,35 Mbps,4553 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,249 ms,40 Mbps,5209 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,229 ms,0 Mbps,49 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,116 Mbps,14848 kB/s
