中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,520 Mbps,66560 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,6 Mbps,824 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,357 Mbps,45772 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,50 ms,492 Mbps,63078 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,48 ms,474 Mbps,60723 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,508 Mbps,65126 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,52 ms,451 Mbps,57753 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,545 Mbps,69836 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,485 Mbps,62156 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,48 Mbps,6157 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,182 Mbps,23347 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,223 Mbps,28569 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,179 Mbps,22937 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,184 Mbps,23654 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,46 Mbps,5919 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,41 Mbps,5260 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,43 Mbps,5541 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,41 Mbps,5359 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,1 Mbps,223 kB/s
