中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,456 Mbps,58368 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,14 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,2760 Mbps,353280 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,659 Mbps,84377 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,354 Mbps,45363 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,24 ms,960 Mbps,122880 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,27 ms,462 Mbps,59187 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,34 ms,1080 Mbps,138240 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,376 Mbps,48128 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,24 ms,1024 Mbps,131072 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,221 Mbps,28364 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,43 Mbps,5596 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,45 Mbps,5822 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,96 ms,1 Mbps,142 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,46 Mbps,5891 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,45 Mbps,5800 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,150 Mbps,19251 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,123 Mbps,15769 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,117 Mbps,15052 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,35 Mbps,4605 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,157 ms,41 Mbps,5298 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,180 ms,4 Mbps,561 kB/s
