中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,30 ms,1008 Mbps,129024 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,6 ms,448 Mbps,57344 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,31 ms,888 Mbps,113664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2304 Mbps,294912 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,16 ms,1760 Mbps,225280 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,36 ms,920 Mbps,117760 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,14 ms,1776 Mbps,227328 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,928 Mbps,118784 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,672 Mbps,86016 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,364 Mbps,46694 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,69 ms,6 Mbps,851 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,44 Mbps,5675 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,236 Mbps,30310 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,45 Mbps,5809 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,42 Mbps,5441 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,122 Mbps,15667 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,136 Mbps,17408 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,44 Mbps,5660 kB/s
193.123.34.7,443,2606:f240:f00:a683:0:dc23:c559:bb9a,DE,Munich,隧道,157 ms,109 Mbps,14028 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,106 Mbps,13619 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,34 Mbps,4454 kB/s
144.24.85.97,443,2602:ffe4:407:20da:0:ccfd:daf6:15ea,SG,Singapore,隧道,195 ms,46 Mbps,5899 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,174 ms,41 Mbps,5250 kB/s
