中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,670 Mbps,85811 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,39 ms,2 Mbps,292 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,480 Mbps,61542 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,376 Mbps,48128 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,56 ms,166 Mbps,21299 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,48 ms,490 Mbps,62771 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,51 ms,369 Mbps,47308 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,406 Mbps,52019 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,241 Mbps,30924 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,192 Mbps,24576 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,196 Mbps,25190 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,196 Mbps,25190 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,126 ms,47 Mbps,6028 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,47 Mbps,6043 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,150 ms,48 Mbps,6248 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,43 Mbps,5606 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,44 Mbps,5662 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,40 Mbps,5153 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,33 Mbps,4227 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,42 Mbps,5432 kB/s
