中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,696 Mbps,89190 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,7 Mbps,951 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,534 Mbps,68403 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,47 ms,504 Mbps,64614 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,48 ms,484 Mbps,62054 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,532 Mbps,68096 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,316 Mbps,40448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,509 Mbps,65228 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,56 ms,480 Mbps,61440 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,160 Mbps,20582 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,201 Mbps,25804 kB/s
13.42.38.103,443,2a05:d01c:e16:d801:38bf:bab0:bb06:b130,GB,London,隧道,114 ms,203 Mbps,26009 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,156 Mbps,19968 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,172 Mbps,22016 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,45 Mbps,5837 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,28 Mbps,3711 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,148 ms,156 Mbps,19968 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,40 Mbps,5161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,37 Mbps,4862 kB/s
8.219.179.34,443,8.222.236.107,SG,Singapore,隧道,214 ms,83 Mbps,10649 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,47 Mbps,6085 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,38 Mbps,4975 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,186 ms,100 Mbps,12902 kB/s
