中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,600 Mbps,76800 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,35 ms,508 Mbps,65024 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,39 ms,671 Mbps,85913 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,40 ms,654 Mbps,83763 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,49 ms,506 Mbps,64819 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,43 ms,496 Mbps,63488 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,477 Mbps,61132 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,49 ms,220 Mbps,28262 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,53 ms,49 Mbps,6374 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,7 Mbps,943 kB/s
129.146.46.164,443,129.146.46.164,US,Columbus,中转,108 ms,277 Mbps,35532 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,131 ms,50 Mbps,6405 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,224 Mbps,28672 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,172 Mbps,22016 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,46 Mbps,6013 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,145 Mbps,18636 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,135 ms,47 Mbps,6018 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Frankfurt,隧道,136 ms,159 Mbps,20377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,192 Mbps,24576 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,143 ms,46 Mbps,5970 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,171 ms,43 Mbps,5557 kB/s
8.219.186.99,443,8.219.66.146,SG,Singapore,隧道,190 ms,87 Mbps,11161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,176 ms,44 Mbps,5718 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,188 ms,40 Mbps,5246 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,195 ms,38 Mbps,4903 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,215 ms,41 Mbps,5366 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,134 ms,42 Mbps,5393 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,179 ms,42 Mbps,5471 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,179 ms,9 Mbps,1271 kB/s
