中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,960 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,795 Mbps,101785 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,317 Mbps,40652 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,384 Mbps,49152 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,69 ms,374 Mbps,47923 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,272 Mbps,34918 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,304 Mbps,38912 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,70 ms,315 Mbps,40345 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,329 Mbps,42188 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,62 ms,205 Mbps,26316 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,223 Mbps,28569 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,227 Mbps,29081 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,44 Mbps,5753 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,246 Mbps,31539 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,46 Mbps,6002 kB/s
158.101.130.149,443,158.101.129.206,JP,Tokyo,隧道,165 ms,118 Mbps,15155 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,172 ms,47 Mbps,6071 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,33 Mbps,4341 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,42 Mbps,5388 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,150 Mbps,19251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,194 ms,45 Mbps,5806 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,32 Mbps,4109 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,214 ms,11 Mbps,1424 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,227 ms,30 Mbps,3879 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,67 Mbps,8670 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,39 Mbps,5006 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,207 ms,42 Mbps,5376 kB/s
