中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,963 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,780 Mbps,99840 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,105 Mbps,13516 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,344 Mbps,44134 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,352 Mbps,45056 kB/s
35.197.23.75,443,35.212.240.155,US,Seattle,隧道,69 ms,355 Mbps,45465 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,73 ms,317 Mbps,40652 kB/s
35.230.79.26,443,35.212.240.155,US,Seattle,隧道,63 ms,264 Mbps,33792 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,356 Mbps,45568 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,300 Mbps,38502 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,255 Mbps,32665 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,308 Mbps,39424 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,49 Mbps,6292 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,246 Mbps,31539 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,247 Mbps,31641 kB/s
152.70.52.84,443,163.123.193.23,DE,Frankfurt,隧道,102 ms,243 Mbps,31129 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,49 Mbps,6310 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,50 Mbps,6436 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,130 Mbps,16691 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,40 Mbps,5200 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,177 ms,115 Mbps,14745 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,166 ms,41 Mbps,5273 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,40 Mbps,5222 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,35 Mbps,4496 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,35 Mbps,4529 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,213 ms,10 Mbps,1336 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,5 Mbps,679 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,238 ms,8 Mbps,1134 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,38 Mbps,4873 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,197 ms,98 Mbps,12595 kB/s
