中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,61 Mbps,7836 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,520 Mbps,66662 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,377 Mbps,48332 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,310 Mbps,39731 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,85 ms,336 Mbps,43110 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,46 Mbps,5994 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,70 ms,384 Mbps,49152 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,302 Mbps,38707 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,302 Mbps,38707 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,420 Mbps,53862 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,224 Mbps,28672 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,333 Mbps,42700 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,0 Mbps,106 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,47 Mbps,6050 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,47 Mbps,6024 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,174 ms,41 Mbps,5325 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,43 Mbps,5549 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,122 Mbps,15667 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,41 Mbps,5289 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,36 Mbps,4724 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,32 Mbps,4176 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,33 Mbps,4244 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,34 Mbps,4449 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,112 ms,0 Mbps,49 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,202 ms,33 Mbps,4305 kB/s
