中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,749 Mbps,95948 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,5 ms,420 Mbps,53760 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,20 ms,660 Mbps,84582 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,42 ms,416 Mbps,53248 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,904 Mbps,115712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,676 Mbps,86630 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,23 ms,780 Mbps,99942 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,29 ms,428 Mbps,54886 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,7 Mbps,926 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,219 Mbps,28057 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,140 Mbps,18022 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,46 Mbps,6013 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,42 Mbps,5482 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,49 Mbps,6303 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,137 Mbps,17612 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,26 Mbps,3331 kB/s
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,185 ms,97 Mbps,12492 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,176 ms,124 Mbps,15872 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,45 Mbps,5813 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,34 Mbps,4459 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,159 ms,47 Mbps,6076 kB/s
