中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,749 Mbps,95948 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,3 Mbps,478 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,376 Mbps,48230 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,356 Mbps,45670 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,71 ms,354 Mbps,45363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,251 Mbps,32153 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,69 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,358 Mbps,45875 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,69 ms,388 Mbps,49766 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,340 Mbps,43622 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,325 Mbps,41676 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,288 Mbps,36864 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,296 Mbps,37990 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,46 Mbps,6005 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,236 Mbps,30208 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,5 Mbps,693 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,124 Mbps,15974 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,40 Mbps,5129 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,37 Mbps,4794 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,35 Mbps,4520 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,233 ms,53 Mbps,6797 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,209 ms,80 Mbps,10342 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,300 ms,11 Mbps,1442 kB/s
