中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,554 Mbps,70963 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,36 ms,327 Mbps,41881 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,54 ms,268 Mbps,34406 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,36 ms,641 Mbps,82124 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,39 ms,623 Mbps,79769 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,412 Mbps,52838 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,521 Mbps,66764 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,193 Mbps,24780 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,43 Mbps,5571 kB/s
129.146.7.98,443,129.146.7.98,US,Amsterdam,中转,18 ms,459 Mbps,58777 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,41 Mbps,5362 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,16 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,138 ms,131 Mbps,16793 kB/s
193.123.38.223,443,2606:f240:f00:dd8d:0:3dd2:fadf:bc85,DE,Frankfurt,隧道,143 ms,105 Mbps,13516 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,118 Mbps,15155 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,39 Mbps,5012 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,136 ms,50 Mbps,6425 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,169 Mbps,21708 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,180 ms,35 Mbps,4566 kB/s
131.186.17.132,443,131.186.17.132,KR,Tokyo,中转,154 ms,3 Mbps,405 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,7 Mbps,934 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,29 Mbps,3741 kB/s
158.180.89.154,443,2602:ffe4:407:20d9:0:400:b01e:bdf0,SG,Singapore,隧道,197 ms,73 Mbps,9467 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Düsseldorf,隧道,136 ms,42 Mbps,5445 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,2 Mbps,358 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,171 ms,0 Mbps,1 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,154 ms,0 Mbps,52 kB/s
