中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,672 Mbps,86118 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,5 Mbps,656 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,48 ms,404 Mbps,51712 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,51 ms,500 Mbps,64000 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,51 ms,488 Mbps,62566 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,416 Mbps,53248 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,180 Mbps,23142 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,381 Mbps,48844 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,385 Mbps,49356 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,436 Mbps,55910 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,54 ms,459 Mbps,58777 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,424 Mbps,54374 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,248 Mbps,31846 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,216 Mbps,27750 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,48 Mbps,6248 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,152 ms,158 Mbps,20275 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,38 Mbps,4923 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,45 Mbps,5819 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,150 ms,45 Mbps,5792 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,47 Mbps,6099 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,148 Mbps,19046 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,157 ms,42 Mbps,5410 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4816 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,34 Mbps,4391 kB/s
