中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2232 Mbps,285696 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,9 ms,454 Mbps,58163 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,31 ms,848 Mbps,108544 kB/s
129.146.46.164,443,129.146.46.164,346 Mbps,44339 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,912 Mbps,116736 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,23 ms,968 Mbps,123904 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,82 ms,7 Mbps,924 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,17 ms,455 Mbps,58265 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,24 ms,960 Mbps,122880 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,212 Mbps,27136 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,360 Mbps,46182 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,44 Mbps,5756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,45 Mbps,5773 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,37 Mbps,4743 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,119 Mbps,15257 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,42 Mbps,5465 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,116 Mbps,14950 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,193 ms,33 Mbps,4260 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,135 ms,124 Mbps,15872 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,37 Mbps,4787 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,176 ms,5 Mbps,656 kB/s
