中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,800 Mbps,102400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,963 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,315 Mbps,40345 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,51 ms,356 Mbps,45568 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,54 ms,543 Mbps,69529 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,54 ms,490 Mbps,62771 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,443 Mbps,56729 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,435 Mbps,55705 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,49 ms,396 Mbps,50790 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,259 Mbps,33177 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,202 Mbps,25907 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,48 Mbps,6254 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,200 Mbps,25600 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,159 ms,46 Mbps,5989 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,44 Mbps,5747 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,47 Mbps,6034 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,164 Mbps,20992 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,44 Mbps,5748 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,36 Mbps,4723 kB/s
8.219.151.64,443,8.222.210.246,SG,Singapore,隧道,216 ms,54 Mbps,7007 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,239 ms,58 Mbps,7493 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,1 Mbps,173 kB/s
