中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,9 Mbps,1248 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,592 Mbps,75878 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,398 Mbps,50995 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,63 ms,330 Mbps,42291 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,70 ms,263 Mbps,33689 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,240 Mbps,30822 kB/s
35.230.79.26,443,35.212.201.167,US,Seattle,隧道,69 ms,378 Mbps,48435 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,236 Mbps,30310 kB/s
35.197.23.75,443,35.212.201.167,US,Seattle,隧道,82 ms,368 Mbps,47206 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,46 Mbps,5939 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,272 Mbps,34918 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,345 Mbps,44236 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,220 Mbps,28262 kB/s
141.147.165.223,443,140.238.41.131,JP,Tokyo,隧道,163 ms,79 Mbps,10137 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,38 Mbps,4946 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,111 Mbps,14233 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,36 Mbps,4639 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,45 Mbps,5800 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,165 ms,137 Mbps,17612 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,31 Mbps,4034 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,263 ms,64 Mbps,8220 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,304 ms,3 Mbps,511 kB/s
