中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,2 ms,457 Mbps,58572 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1336 Mbps,171008 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,2 ms,468 Mbps,59904 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,36 ms,632 Mbps,80896 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,373 Mbps,47820 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,800 Mbps,102400 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,601 Mbps,77004 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,1328 Mbps,169984 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,1320 Mbps,168960 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,39 ms,405 Mbps,51916 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,568 Mbps,72806 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,60 ms,5 Mbps,765 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,379 Mbps,48537 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,222 Mbps,28467 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,109 ms,46 Mbps,5899 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,134 Mbps,17203 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,124 ms,42 Mbps,5408 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,119 Mbps,15257 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,42 Mbps,5386 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,41 Mbps,5258 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,40 Mbps,5144 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,156 Mbps,20070 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,147 ms,40 Mbps,5217 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,31 Mbps,3968 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,179 ms,98 Mbps,12595 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,186 ms,32 Mbps,4218 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,45 Mbps,5862 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,158 ms,42 Mbps,5396 kB/s
