中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,947 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,731 Mbps,93593 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,320 Mbps,41062 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,357 Mbps,45772 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,437 Mbps,56012 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,385 Mbps,49356 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,376 Mbps,48230 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,396 Mbps,50790 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,305 Mbps,39116 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,358 Mbps,45875 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,248 Mbps,31744 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,370 Mbps,47411 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,49 Mbps,6395 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,296 Mbps,37990 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,235 Mbps,30105 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5693 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,113 Mbps,14540 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,39 Mbps,5117 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,42 Mbps,5437 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,178 ms,43 Mbps,5540 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,38 Mbps,4969 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,35 Mbps,4517 kB/s
8.219.88.129,443,8.219.142.198,SG,Singapore,隧道,239 ms,56 Mbps,7203 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,278 ms,1 Mbps,136 kB/s
