中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,46 Mbps,6008 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,628 Mbps,80486 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,69 ms,134 Mbps,17203 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,68 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,299 Mbps,38297 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,234 Mbps,30003 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,377 Mbps,48332 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,51 Mbps,6534 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,343 Mbps,43929 kB/s
193.123.61.156,443,2606:f240:f00:83a7:0:98c5:c99b:f93f,DE,Frankfurt,隧道,92 ms,243 Mbps,31129 kB/s
184.169.181.217,443,184.169.181.217,US,Chicago,中转,59 ms,436 Mbps,55808 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,48 Mbps,6150 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,275 Mbps,35225 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,27 Mbps,3577 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,42 Mbps,5468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,41 Mbps,5269 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,34 Mbps,4377 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,32 Mbps,4144 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,35 Mbps,4591 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,27 Mbps,3536 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,123 ms,0 Mbps,75 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,205 ms,17 Mbps,2244 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,222 ms,0 Mbps,1 kB/s
