中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,1 ms,1184 Mbps,151552 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,24 ms,864 Mbps,110592 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,338 Mbps,43315 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,54 ms,416 Mbps,53248 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,691 Mbps,88473 kB/s
35.230.79.26,443,35.212.209.228,US,Seattle,隧道,23 ms,864 Mbps,110592 kB/s
35.197.23.75,443,35.212.209.228,US,Seattle,隧道,32 ms,288 Mbps,36966 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,568 Mbps,72704 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,235 Mbps,30105 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,49 Mbps,6354 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,7 Mbps,917 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,48 Mbps,6177 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,44 Mbps,5735 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,127 Mbps,16281 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,120 ms,47 Mbps,6130 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,47 Mbps,6056 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,46 Mbps,5930 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,133 Mbps,17100 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,139 Mbps,17817 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,171 ms,11 Mbps,1506 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,43 Mbps,5568 kB/s
8.219.79.212,443,47.236.51.143,SG,Singapore,隧道,181 ms,99 Mbps,12697 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,201 ms,45 Mbps,5851 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,39 Mbps,5110 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,178 ms,5 Mbps,664 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,180 ms,39 Mbps,5063 kB/s
