中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,34 ms,992 Mbps,126976 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2384 Mbps,305152 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,27 ms,1776 Mbps,227328 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,23 ms,864 Mbps,110592 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1664 Mbps,212992 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,699 Mbps,89497 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,471 Mbps,60313 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,14 ms,444 Mbps,56832 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,920 Mbps,117760 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,23 ms,1016 Mbps,130048 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,396 Mbps,50790 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,2 Mbps,346 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,251 Mbps,32153 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,113 ms,48 Mbps,6251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,48 Mbps,6152 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,47 Mbps,6093 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,134 ms,46 Mbps,5892 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,130 ms,45 Mbps,5859 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,153 ms,43 Mbps,5614 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,149 Mbps,19148 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,132 Mbps,16998 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,177 ms,33 Mbps,4334 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,135 Mbps,17305 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,31 Mbps,4049 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,185 ms,42 Mbps,5430 kB/s
