中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,741 Mbps,94924 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,325 Mbps,41676 kB/s
129.146.46.164,443,129.146.46.164,271 Mbps,34713 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,368 Mbps,47206 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,357 Mbps,45772 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,287 Mbps,36761 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6260 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,367 Mbps,47001 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,74 ms,284 Mbps,36454 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,69 ms,325 Mbps,41676 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,271 Mbps,34713 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,439 Mbps,56217 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,3 Mbps,455 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,327 Mbps,41881 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,308 Mbps,39424 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,212 Mbps,27136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,139 Mbps,17817 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,47 Mbps,6078 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,165 ms,46 Mbps,6007 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,142 Mbps,18227 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,45 Mbps,5823 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,43 Mbps,5628 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,39 Mbps,5031 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,35 Mbps,4484 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,28 Mbps,3661 kB/s
