中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,4 ms,7 Mbps,954 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,167 Mbps,21401 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,744 Mbps,95334 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,330 Mbps,42291 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,283 Mbps,36249 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,351 Mbps,44953 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,296 Mbps,37888 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,229 Mbps,29388 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,400 Mbps,51200 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,63 ms,340 Mbps,43622 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,270 Mbps,34611 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,317 Mbps,40652 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,48 Mbps,6215 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,244 Mbps,31334 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,44 Mbps,5681 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,43 Mbps,5543 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,42 Mbps,5481 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,123 Mbps,15769 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,177 ms,44 Mbps,5696 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,40 Mbps,5236 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,35 Mbps,4607 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,39 Mbps,5037 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,37 Mbps,4843 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,16 Mbps,2119 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,220 ms,1 Mbps,130 kB/s
