中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,848 Mbps,108544 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,7 Mbps,965 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,328 Mbps,41984 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,426 Mbps,54579 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,416 Mbps,53350 kB/s
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,49 ms,444 Mbps,56934 kB/s
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,49 ms,524 Mbps,67174 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,400 Mbps,51200 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,415 Mbps,53145 kB/s
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,48 ms,526 Mbps,67379 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,48 ms,311 Mbps,39833 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,412 Mbps,52736 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,44 Mbps,5663 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,256 Mbps,32768 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,217 Mbps,27852 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,157 Mbps,20172 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,39 Mbps,5119 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,40 Mbps,5149 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,128 Mbps,16384 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,50 Mbps,6413 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,37 Mbps,4745 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,40 Mbps,5123 kB/s
