中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,6 Mbps,869 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,62 Mbps,8042 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,738 Mbps,94515 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,69 ms,301 Mbps,38604 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,352 Mbps,45056 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,66 ms,431 Mbps,55193 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,350 Mbps,44851 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,368 Mbps,47206 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,212 Mbps,27238 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,68 ms,323 Mbps,41369 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,263 Mbps,33689 kB/s
158.178.154.78,443,2606:f240:f00:a683:0:5161:c7fc:8919,DE,Frankfurt,隧道,90 ms,200 Mbps,25600 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,45 Mbps,5877 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,73 ms,327 Mbps,41881 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,44 Mbps,5731 kB/s
193.123.38.223,443,2606:f240:f00:eaf1:0:48b2:c397:9149,DE,Frankfurt,隧道,96 ms,205 Mbps,26316 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,256 Mbps,32870 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,212 Mbps,27136 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,170 ms,33 Mbps,4273 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,36 Mbps,4644 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,46 Mbps,5904 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,132 Mbps,16896 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,40 Mbps,5245 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,37 Mbps,4742 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,227 ms,32 Mbps,4161 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,237 ms,10 Mbps,1297 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,261 ms,30 Mbps,3921 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,263 ms,38 Mbps,4932 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,279 Mbps,35737 kB/s
