中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,799 Mbps,102297 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,70 ms,352 Mbps,45158 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,244 Mbps,31334 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,69 ms,352 Mbps,45158 kB/s
193.123.38.223,443,2606:f240:f00:dd8d:0:3dd2:fadf:bc85,DE,Frankfurt,隧道,90 ms,285 Mbps,36556 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,50 Mbps,6402 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,79 ms,348 Mbps,44544 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,70 ms,359 Mbps,45977 kB/s
152.70.62.177,443,2606:f240:f00:6acf:0:8ac9:98f8:d63,DE,Frankfurt,隧道,96 ms,270 Mbps,34611 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,235 Mbps,30105 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,44 Mbps,5732 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,252 Mbps,32358 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,270 Mbps,34611 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,42 Mbps,5426 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,175 ms,39 Mbps,5084 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,83 ms,1 Mbps,140 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,179 ms,38 Mbps,4891 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,35 Mbps,4585 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,96 Mbps,12390 kB/s
129.146.46.164,443,129.146.46.164,US,Amsterdam,中转,200 ms,104 Mbps,13414 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,183 ms,36 Mbps,4728 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,33 Mbps,4283 kB/s
184.169.181.217,443,184.169.181.217,US,Amsterdam,中转,72 ms,148 Mbps,18944 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,36 Mbps,4717 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,37 Mbps,4809 kB/s
23.94.43.51,443,23.94.43.51,US,Amsterdam,中转,73 ms,272 Mbps,34816 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,242 ms,27 Mbps,3522 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,33 Mbps,4235 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,230 ms,11 Mbps,1464 kB/s
158.180.89.154,443,2602:ffe4:407:20d9:0:400:b01e:bdf0,SG,Singapore,隧道,254 ms,38 Mbps,4881 kB/s
