中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,65 Mbps,8416 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,963 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,767 Mbps,98201 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,334 Mbps,42803 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,410 Mbps,52531 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,297 Mbps,38092 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,72 ms,408 Mbps,52326 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,68 ms,392 Mbps,50278 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,68 ms,388 Mbps,49766 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,61 ms,300 Mbps,38502 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,236 Mbps,30310 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,358 Mbps,45875 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,218 Mbps,27955 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,291 Mbps,37273 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,46 Mbps,5930 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,271 Mbps,34713 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,46 Mbps,5890 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,116 Mbps,14950 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,39 Mbps,5088 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,43 Mbps,5558 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,38 Mbps,4889 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,26 Mbps,3373 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,220 ms,38 Mbps,4885 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,37 Mbps,4855 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,41 Mbps,5292 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,218 ms,2 Mbps,348 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,33 Mbps,4266 kB/s
152.70.242.38,443,2602:ffe4:407:20da:0:8bbd:51e7:868,SG,Singapore,隧道,262 ms,31 Mbps,4011 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1226 ms,38 Mbps,4877 kB/s
