中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,8 Mbps,1054 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,404 Mbps,51712 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,71 ms,229 Mbps,29388 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,292 Mbps,37376 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,69 ms,343 Mbps,43929 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,212 Mbps,27136 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,43 Mbps,5612 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,70 ms,423 Mbps,54169 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,278 Mbps,35635 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,308 Mbps,39424 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,248 Mbps,31846 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,46 Mbps,5936 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,42 Mbps,5447 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,41 Mbps,5292 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,38 Mbps,4966 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,212 ms,9 Mbps,1203 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,38 Mbps,4908 kB/s
