中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,734 Mbps,94003 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,70 ms,372 Mbps,47616 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,63 ms,332 Mbps,42598 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,308 Mbps,39526 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,216 Mbps,27648 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,69 ms,359 Mbps,45977 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,277 Mbps,35532 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,347 Mbps,44441 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,1 Mbps,220 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,48 Mbps,6199 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,68 ms,373 Mbps,47820 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,45 Mbps,5791 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,272 Mbps,34918 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,243 Mbps,31129 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,46 Mbps,5935 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,34 Mbps,4412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,115 Mbps,14745 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,33 Mbps,4341 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,227 ms,9 Mbps,1220 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,34 Mbps,4361 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,20 Mbps,2643 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,39 Mbps,5060 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,219 ms,11 Mbps,1482 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,231 ms,31 Mbps,4090 kB/s
158.180.74.63,443,128.14.110.206,SG,Singapore,隧道,251 ms,49 Mbps,6396 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,204 ms,103 Mbps,13209 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,0 Mbps,40 kB/s
