中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,792 Mbps,101376 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,118 Mbps,15155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,5 Mbps,750 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,68 ms,374 Mbps,47923 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,347 Mbps,44441 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,462 Mbps,59187 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,70 ms,408 Mbps,52326 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,404 Mbps,51814 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,448 Mbps,57344 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,256 Mbps,32870 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,284 Mbps,36352 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,287 Mbps,36761 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,71 ms,349 Mbps,44748 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,230 Mbps,29491 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,246 Mbps,31539 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,82 ms,348 Mbps,44544 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,46 Mbps,5969 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,42 Mbps,5484 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,45 Mbps,5853 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,128 Mbps,16384 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,139 Mbps,17817 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,38 Mbps,4947 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,40 Mbps,5240 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,38 Mbps,4989 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,169 ms,38 Mbps,4875 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Salt Lake City,隧道,94 ms,108 Mbps,13926 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,253 ms,32 Mbps,4189 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,39 Mbps,5082 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,222 ms,11 Mbps,1459 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,40 Mbps,5126 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,36 Mbps,4613 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,272 ms,10 Mbps,1376 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,197 ms,30 Mbps,3872 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,24 Mbps,3126 kB/s
