中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,6 Mbps,827 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,800 Mbps,102400 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,288 Mbps,36966 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,72 ms,392 Mbps,50278 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,395 Mbps,50585 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,238 Mbps,30515 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,408 Mbps,52224 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,384 Mbps,49254 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,301 Mbps,38604 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,210 Mbps,26931 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,264 Mbps,33894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,47 Mbps,6021 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,48 Mbps,6270 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,46 Mbps,5995 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,42 Mbps,5492 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,43 Mbps,5613 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,130 Mbps,16691 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,42 Mbps,5459 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,41 Mbps,5267 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,39 Mbps,5060 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,236 ms,55 Mbps,7127 kB/s
