中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.236.144,443,192.9.236.144,US,San Jose,中转,26 ms,312 Mbps,39936 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,680 Mbps,87142 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,711 Mbps,91033 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,39 ms,557 Mbps,71372 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,45 ms,576 Mbps,73728 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,45 ms,501 Mbps,64204 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,52 ms,583 Mbps,74649 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,7 Mbps,974 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,155 Mbps,19865 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,44 Mbps,5672 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,130 ms,42 Mbps,5388 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,183 Mbps,23449 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,136 ms,41 Mbps,5371 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,140 Mbps,18022 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,33 Mbps,4243 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,197 ms,93 Mbps,11980 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,3 Mbps,397 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,43 Mbps,5592 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,205 ms,77 Mbps,9929 kB/s
