中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,40 ms,675 Mbps,86425 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,50 ms,364 Mbps,46694 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,579 Mbps,74137 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,646 Mbps,82739 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,496 Mbps,63590 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,452 Mbps,57856 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,51 ms,376 Mbps,48128 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,32 ms,7 Mbps,950 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,47 ms,439 Mbps,56217 kB/s
129.146.46.164,443,129.146.46.164,335 Mbps,42905 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,536 Mbps,68608 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,172 Mbps,22118 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,167 Mbps,21401 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,212 Mbps,27136 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,44 Mbps,5662 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,175 Mbps,22425 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,139 ms,39 Mbps,5009 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,142 ms,42 Mbps,5474 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,42 Mbps,5411 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,175 ms,37 Mbps,4850 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,42 Mbps,5402 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,21 Mbps,2756 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,208 ms,72 Mbps,9280 kB/s
