中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,48 ms,496 Mbps,63488 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,808 Mbps,103424 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,970 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,340 Mbps,43520 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,49 ms,533 Mbps,68300 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,447 Mbps,57241 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,450 Mbps,57651 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,51 ms,514 Mbps,65843 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,56 ms,329 Mbps,42188 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,53 ms,338 Mbps,43315 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,444 Mbps,56934 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,208 Mbps,26726 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,50 Mbps,6438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,252 Mbps,32256 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,199 Mbps,25497 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,176 Mbps,22630 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,160 ms,44 Mbps,5632 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,42 Mbps,5410 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,48 Mbps,6154 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,156 ms,45 Mbps,5780 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,149 ms,44 Mbps,5713 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,40 Mbps,5181 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,38 Mbps,4869 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,214 ms,75 Mbps,9709 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,34 Mbps,4456 kB/s
