中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,2272 Mbps,290816 kB/s
129.146.46.164,443,129.146.46.164,US,381 Mbps,48844 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,920 Mbps,117760 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1776 Mbps,227328 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,3 ms,339 Mbps,43417 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,23 ms,1016 Mbps,130048 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,661 Mbps,84684 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,15 ms,2192 Mbps,280576 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,1024 Mbps,131072 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,449 Mbps,57548 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,28 ms,1024 Mbps,131072 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,360 Mbps,46080 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,197 Mbps,25292 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,42 Mbps,5394 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,43 Mbps,5506 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,43 Mbps,5548 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,137 Mbps,17612 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,93 ms,5 Mbps,651 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,151 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,39 Mbps,5073 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,29 Mbps,3804 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,184 ms,9 Mbps,1242 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,140 ms,128 Mbps,16384 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,36 Mbps,4614 kB/s
