中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,953 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,784 Mbps,100352 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,392 Mbps,50278 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,432 Mbps,55398 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,249 Mbps,31948 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,288 Mbps,36864 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,71 ms,340 Mbps,43622 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,399 Mbps,51097 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,380 Mbps,48742 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,311 Mbps,39833 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,270 Mbps,34611 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,74 ms,384 Mbps,49152 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,69 ms,333 Mbps,42700 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,47 Mbps,6134 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,301 Mbps,38604 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,43 Mbps,5525 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,43 Mbps,5622 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,140 Mbps,18022 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,39 Mbps,5065 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,41 Mbps,5295 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,35 Mbps,4512 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,25 Mbps,3304 kB/s
