中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,673 Mbps,86220 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,423 Mbps,54169 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,424 Mbps,54374 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,5 Mbps,723 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,304 Mbps,38912 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,392 Mbps,50278 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,51 ms,408 Mbps,52326 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,51 ms,364 Mbps,46592 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,488 Mbps,62566 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,124 Mbps,15974 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,161 Mbps,20684 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,166 Mbps,21299 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,148 Mbps,19046 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,49 Mbps,6332 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,48 Mbps,6266 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,37 Mbps,4777 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,48 Mbps,6177 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,41 Mbps,5364 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,197 ms,11 Mbps,1448 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,39 Mbps,5099 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,229 ms,39 Mbps,5028 kB/s
