中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,816 Mbps,104448 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,67 ms,373 Mbps,47820 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,373 Mbps,47820 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,69 ms,336 Mbps,43008 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,404 Mbps,51712 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,74 ms,228 Mbps,29184 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,82 ms,276 Mbps,35328 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,237 Mbps,30412 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,45 Mbps,5872 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,220 Mbps,28160 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,277 Mbps,35532 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,270 Mbps,34611 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,41 Mbps,5311 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,29 Mbps,3754 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,110 Mbps,14131 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,38 Mbps,4912 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,234 ms,27 Mbps,3513 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,38 Mbps,4950 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,33 Mbps,4287 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,242 ms,55 Mbps,7076 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,227 ms,9 Mbps,1245 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,199 ms,73 Mbps,9406 kB/s
