中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,3 Mbps,433 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,768 Mbps,98406 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,432 Mbps,55398 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,429 Mbps,54988 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,353 Mbps,45260 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,300 Mbps,38502 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,329 Mbps,42188 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,338 Mbps,43315 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,348 Mbps,44544 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,242 Mbps,31027 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,285 Mbps,36556 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,278 Mbps,35635 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,45 Mbps,5874 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5694 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,110 Mbps,14131 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,40 Mbps,5141 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,38 Mbps,4898 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,41 Mbps,5302 kB/s
8.219.171.140,443,8.219.69.217,SG,Singapore,隧道,237 ms,65 Mbps,8445 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,28 Mbps,3658 kB/s
