中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,630 Mbps,80691 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,24 ms,7 Mbps,901 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,49 ms,248 Mbps,31744 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,400 Mbps,51302 kB/s
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,50 ms,530 Mbps,67891 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,362 Mbps,46387 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,364 Mbps,46592 kB/s
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,51 ms,468 Mbps,60006 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,62 ms,430 Mbps,55091 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,180 Mbps,23142 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,184 Mbps,23654 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,179 Mbps,22937 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,48 Mbps,6189 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,145 Mbps,18636 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,47 Mbps,6031 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,38 Mbps,4924 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,49 Mbps,6316 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,207 ms,11 Mbps,1441 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,39 Mbps,5034 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,217 ms,26 Mbps,3370 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,34 Mbps,4453 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,211 ms,50 Mbps,6510 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,2 Mbps,356 kB/s
