中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1304 Mbps,166912 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,840 Mbps,107520 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,1368 Mbps,175104 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,360 Mbps,46182 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1488 Mbps,190464 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,469 Mbps,60108 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,235 Mbps,30105 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,25 ms,322 Mbps,41267 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,696 Mbps,89088 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,24 ms,689 Mbps,88268 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,32 ms,720 Mbps,92262 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,5 Mbps,748 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,221 Mbps,28364 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,46 Mbps,5996 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,118 ms,50 Mbps,6408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,49 Mbps,6325 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,46 Mbps,5924 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,124 Mbps,15974 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,165 ms,45 Mbps,5813 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,190 ms,145 Mbps,18636 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,187 ms,96 Mbps,12390 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,36 Mbps,4639 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,174 ms,41 Mbps,5290 kB/s
