中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,41 ms,655 Mbps,83865 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,1384 Mbps,177152 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,40 ms,676 Mbps,86528 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,880 Mbps,112640 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,564 Mbps,72192 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,562 Mbps,71987 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,312 Mbps,40038 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,6 Mbps,830 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,125 ms,46 Mbps,6001 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,244 Mbps,31334 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,124 ms,46 Mbps,5936 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,46 Mbps,5894 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,144 Mbps,18534 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,47 Mbps,6052 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,47 Mbps,6097 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,162 ms,44 Mbps,5653 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,176 Mbps,22630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,137 Mbps,17612 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,165 ms,44 Mbps,5684 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,39 Mbps,5076 kB/s
