中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,7 Mbps,967 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,81 Mbps,10444 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,495 Mbps,63385 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,48 ms,548 Mbps,70246 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,52 ms,507 Mbps,64921 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,457 Mbps,58572 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,488 Mbps,62566 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,74 ms,298 Mbps,38195 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,105 ms,88 Mbps,11264 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,47 Mbps,6086 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,328 Mbps,42086 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,293 Mbps,37580 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,169 Mbps,21708 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,46 Mbps,5938 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,155 Mbps,19865 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,181 Mbps,23244 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,206 Mbps,26419 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,192 ms,12 Mbps,1588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,40 Mbps,5238 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,209 ms,18 Mbps,2331 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,38 Mbps,4932 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,45 Mbps,5824 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,41 Mbps,5337 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,204 ms,45 Mbps,5783 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,39 Mbps,5083 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,201 ms,77 Mbps,9877 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,230 ms,39 Mbps,5003 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,165 ms,42 Mbps,5412 kB/s
