中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,610 Mbps,78131 kB/s
35.230.79.26,443,35.212.173.121,US,Seattle,隧道,24 ms,944 Mbps,120832 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,27 ms,460 Mbps,58880 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1608 Mbps,205824 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1504 Mbps,192512 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,1896 Mbps,242688 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,24 ms,832 Mbps,106496 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,11 ms,397 Mbps,50892 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,872 Mbps,111616 kB/s
35.197.23.75,443,35.212.173.121,US,Seattle,隧道,22 ms,936 Mbps,119808 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,394 Mbps,50483 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,66 ms,7 Mbps,966 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,226 Mbps,28979 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,45 Mbps,5769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,126 ms,42 Mbps,5477 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,132 ms,42 Mbps,5413 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,134 Mbps,17203 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,106 Mbps,13619 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,115 Mbps,14745 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,23 Mbps,3042 kB/s
152.70.62.177,443,163.123.193.24,DE,Frankfurt,隧道,184 ms,116 Mbps,14950 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,39 Mbps,5032 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,47 Mbps,6027 kB/s
