中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,6 Mbps,841 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,754 Mbps,96563 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,61 ms,347 Mbps,44441 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,302 Mbps,38707 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,403 Mbps,51609 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,76 ms,308 Mbps,39424 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,304 Mbps,39014 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,297 Mbps,38092 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,332 Mbps,42598 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,222 Mbps,28467 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,72 ms,317 Mbps,40652 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,50 Mbps,6402 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,43 Mbps,5611 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,278 Mbps,35635 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,233 Mbps,29900 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,64 ms,392 Mbps,50278 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,268 Mbps,34406 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,45 Mbps,5886 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,119 Mbps,15257 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,162 ms,37 Mbps,4818 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,40 Mbps,5122 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,119 Mbps,15257 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,40 Mbps,5245 kB/s
8.219.97.136,443,8.219.116.219,SG,Singapore,隧道,221 ms,40 Mbps,5234 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,39 Mbps,5099 kB/s
