中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,1000 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,780 Mbps,99942 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,320 Mbps,40960 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,60 ms,292 Mbps,37478 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,356 Mbps,45568 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,63 ms,417 Mbps,53452 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,362 Mbps,46387 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,269 Mbps,34508 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,380 Mbps,48640 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,343 Mbps,43929 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,72 ms,406 Mbps,52019 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,72 ms,416 Mbps,53248 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,257 Mbps,32972 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,264 Mbps,33894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,46 Mbps,5937 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,40 Mbps,5131 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4644 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,45 Mbps,5807 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,126 Mbps,16179 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,171 ms,41 Mbps,5253 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,25 Mbps,3248 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,34 Mbps,4407 kB/s
