中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,14 ms,372 Mbps,47718 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,26 ms,960 Mbps,122880 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,4 ms,448 Mbps,57344 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,57 ms,48 Mbps,6180 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,791 Mbps,101273 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,672 Mbps,86118 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,548 Mbps,70144 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,43 ms,481 Mbps,61644 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,714 Mbps,91443 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,39 ms,448 Mbps,57446 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,16 ms,333 Mbps,42700 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,44 ms,552 Mbps,70758 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,46 Mbps,5897 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,6 Mbps,886 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,390 Mbps,49971 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,212 Mbps,27136 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,47 Mbps,6104 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,177 ms,43 Mbps,5582 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,131 Mbps,16793 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,46 Mbps,5965 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,43 Mbps,5586 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,153 ms,41 Mbps,5373 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,148 Mbps,19046 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,42 Mbps,5413 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,174 ms,13 Mbps,1791 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,217 ms,43 Mbps,5623 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,1 Mbps,131 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,201 ms,31 Mbps,3973 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,42 Mbps,5451 kB/s
