中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,235 Mbps,30105 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,279 Mbps,35737 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,624 Mbps,79974 kB/s
184.169.181.217,443,184.169.181.217,US,Ashburn,中转,4 ms,322 Mbps,41267 kB/s
35.197.23.75,443,35.212.128.242,US,Newark,隧道,33 ms,11 Mbps,1527 kB/s
23.94.43.51,443,23.94.43.51,US,Newark,中转,23 ms,257 Mbps,32972 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,29 ms,215 Mbps,27545 kB/s
34.82.76.253,443,34.105.33.19,US,Ashburn,隧道,25 ms,192 Mbps,24576 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,69 ms,5 Mbps,757 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,71 ms,43 Mbps,5547 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,270 Mbps,34611 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,50 Mbps,6443 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,354 Mbps,45363 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,111 ms,49 Mbps,6343 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,118 Mbps,15155 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,120 ms,240 Mbps,30720 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,44 Mbps,5719 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,43 Mbps,5509 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,116 Mbps,14848 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,166 ms,12 Mbps,1647 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,42 Mbps,5468 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,42 Mbps,5441 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,138 Mbps,17715 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,137 ms,43 Mbps,5567 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,194 ms,48 Mbps,6154 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,146 ms,132 Mbps,16998 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,39 Mbps,5062 kB/s
