中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,6 Mbps,891 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,796 Mbps,101990 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,360 Mbps,46080 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,277 Mbps,35532 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,394 Mbps,50483 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,318 Mbps,40755 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,64 ms,342 Mbps,43827 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,46 Mbps,5960 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,335 Mbps,42905 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,420 Mbps,53862 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,354 Mbps,45363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,231 Mbps,29593 kB/s
158.101.201.244,443,163.123.193.23,DE,Munich,隧道,90 ms,112 Mbps,14336 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,244 Mbps,31232 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,43 Mbps,5567 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,38 Mbps,4885 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,115 Mbps,14745 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,124 Mbps,15872 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,37 Mbps,4769 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,231 ms,30 Mbps,3940 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,302 ms,2 Mbps,270 kB/s
