中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,958 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,44 Mbps,5688 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,51 ms,501 Mbps,64204 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,42 ms,640 Mbps,82022 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,431 Mbps,55193 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,415 Mbps,53145 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,51 ms,493 Mbps,63180 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,559 Mbps,71577 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,69 ms,509 Mbps,65228 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,50 Mbps,6408 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,185 Mbps,23756 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:1013:c00d:82e,US,Frankfurt,隧道,118 ms,155 Mbps,19865 kB/s
193.123.34.7,443,2606:f240:f00:b2ed:0:b903:3043:9128,US,Frankfurt,隧道,125 ms,163 Mbps,20889 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,238 Mbps,30515 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,46 Mbps,5972 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,188 Mbps,24166 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,44 Mbps,5714 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,44 Mbps,5648 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,185 Mbps,23756 kB/s
131.186.33.175,443,151.145.77.106,JP,Tokyo,隧道,146 ms,140 Mbps,17920 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,43 Mbps,5589 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,35 Mbps,4537 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,193 ms,11 Mbps,1436 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,200 ms,31 Mbps,4029 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,33 Mbps,4302 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,35 Mbps,4510 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,187 ms,99 Mbps,12697 kB/s
