中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,81 Mbps,10444 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,4 Mbps,591 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,697 Mbps,89292 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,447 Mbps,57241 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,324 Mbps,41472 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,251 Mbps,32153 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,366 Mbps,46899 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,70 ms,388 Mbps,49766 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,284 Mbps,36352 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,69 ms,373 Mbps,47820 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,68 ms,80 Mbps,10342 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,46 Mbps,6013 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,44 Mbps,5667 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,267 Mbps,34201 kB/s
18.132.97.154,443,18.132.97.154,GB,London,中转,87 ms,237 Mbps,30412 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,227 Mbps,29081 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,44 Mbps,5724 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,112 Mbps,14438 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,37 Mbps,4742 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,35 Mbps,4568 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,35 Mbps,4539 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,215 ms,11 Mbps,1445 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,38 Mbps,4936 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,24 Mbps,3089 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,234 ms,0 Mbps,57 kB/s
