中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,5 Mbps,656 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,724 Mbps,92672 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,63 ms,220 Mbps,28262 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,334 Mbps,42803 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,276 Mbps,35430 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,242 Mbps,31027 kB/s
129.146.46.164,443,129.146.46.164,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,330 Mbps,42291 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,66 ms,386 Mbps,49459 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,64 ms,272 Mbps,34918 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,383 Mbps,49049 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,232 Mbps,29798 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,46 Mbps,5970 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,41 Mbps,5302 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,127 Mbps,16281 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,178 ms,41 Mbps,5265 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,41 Mbps,5336 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,32 Mbps,4106 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,42 Mbps,5476 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,42 Mbps,5443 kB/s
